Time, Position, Left, Up, Dir, WorldVel, WorldCarUp, IsGroundContact, IsWheelsBurning, IsReactorGroundMode, CurGear, FrontSpeed, InputSteer, InputGasPedal, InputBrakePedal, FLSteerAngle, FLWheelRot, FLWheelRotSpeed, FLDamperLen, FLSlipCoef, FRSteerAngle, FRWheelRot, FRWheelRotSpeed, FRDamperLen, FRSlipCoef, RLSteerAngle, RLWheelRot, RLWheelRotSpeed, RLDamperLen, RLSlipCoef, RRSteerAngle, RRWheelRot, RRWheelRotSpeed, RRDamperLen, RRSlipCoef
2771561, vec3(753.77; 48.1478; 1020.7), vec3(-0.730012; 0.115281; -0.673642), vec3(0.100599; 0.99306; 0.0609269), vec3(0.675991; -0.0232902; -0.736543), vec3(19.9333; -0.1858; -21.8209), vec3(0.100599; 0.99306; 0.0609269), true, false, true, 2, 29.551, 0, 1, 0, 0, 504.529, 111.815, 0.0844, 0, 0, 502.316, 81.427, 0.005, 0, 0, 504.549, 111.815, 0.0476, 0, 0, 502.298, 81.427, 0.0647, 0
2771616, vec3(754.82; 48.1262; 1019.57), vec3(-0.667172; 0.106443; -0.73726), vec3(0.0848908; 0.994154; 0.0667114), vec3(0.740051; -0.0180786; -0.672308), vec3(20.2396; -0.8748; -19.7222), vec3(0.0848908; 0.994154; 0.0667114), true, false, false, 2, 28.2538, 0, 1, 0, 0, 510.605, 117.815, 0.1118, 0, 0, 506.535, 77.756, 0.006, 0, 0, 510.625, 117.815, 0.0654, 0, 0, 506.516, 77.756, 0.0494, 0
2771669, vec3(755.956; 48.0551; 1018.54), vec3(-0.621282; 0.0522531; -0.781842), vec3(0.0358765; 0.998625; 0.0382326), vec3(0.782765; -0.0042965; -0.622302), vec3(20.9768; -1.5929; -17.3491), vec3(0.0358765; 0.998625; 0.0382326), true, false, false, 2, 27.2238, 0, 1, 0, 0, 516.42, 75.033, 0.109, 0, 0, 510.728, 75.033, 0.01, 0, 0, 517.24, 122.815, 0.0985, 0, 0, 510.709, 75.033, 0.0201, 0
2771719, vec3(757.1; 48.043; 1017.67), vec3(-0.587883; -0.0295359; -0.808407), vec3(-0.0273584; 0.999488; -0.0166219), vec3(0.808483; 0.0123449; -0.58839), vec3(21.317; -0.735; -15.861), vec3(-0.0273584; 0.999488; -0.0166219), true, false, false, 2, 26.558, 0, 1, 0, 0, 520.345, 72.961, 0.01, 0, 0, 514.666, 75.644, 0.026, 0, 0, 521.307, 72.961, 0.01, 0, 0, 514.634, 74.305, 0.01, 0
2771768, vec3(758.168; 48.079; 1016.9), vec3(-0.563923; -0.0696874; -0.822882), vec3(-0.0502523; 0.997482; -0.0500358), vec3(0.824297; 0.0131353; -0.566006), vec3(21.198; -0.978; -14.975), vec3(-0.0502523; 0.997482; -0.0500358), true, false, false, 2, 25.937, 0, 1, 0, 0, 523.959, 71.255, 0.029, 0, 0, 518.548, 80.644, 0.065, 0, 0, 524.921, 71.255, 0.01, 0, 0, 518.449, 79.305, 0.053, 0
2771819, vec3(759.202; 48.0656; 1016.17), vec3(-0.54874; -0.0665533; -0.833338), vec3(-0.0399762; 0.997775; -0.053362), vec3(0.835035; 0.00403183; -0.550179), vec3(21.3781; -1.3263; -14.4055), vec3(-0.0399762; 0.997775; -0.053362), true, false, false, 2, 25.7721, 0, 1, 0, 0, 527.441, 70.879, 0.0135, 0, 0, 522.595, 84.644, 0.0954, 0, 0, 528.403, 70.879, 0.01, 0, 0, 522.431, 83.305, 0.0854, 0
2771868, vec3(760.279; 48.031; 1015.43), vec3(-0.538469; -0.0225735; -0.842343), vec3(-0.00754001; 0.99973; -0.0219713), vec3(0.842612; -0.00547959; -0.538494), vec3(21.53; -1.182; -13.864), vec3(-0.00754001; 0.99973; -0.0219713), true, false, false, 2, 25.613, 0, 1, 0, 0, 531.043, 70.366, 0.01, 0, 0, 526.36, 70.366, 0.047, 0, 0, 532.006, 70.366, 0.01, 0, 0, 526.181, 70.366, 0.059, 0
2771918, vec3(761.343; 48.037; 1014.73), vec3(-0.530336; 0.0225873; -0.847487), vec3(0.0195295; 0.999705; 0.0144232), vec3(0.847563; -0.00890187; -0.530621), vec3(21.541; -0.604; -13.555), vec3(0.0195295; 0.999705; 0.0144232), true, false, false, 2, 25.455, 0, 1, 0, 0, 534.553, 71.018, 0.012, 0, 0, 529.87, 69.932, 0.01, 0, 0, 535.526, 72.105, 0.032, 0, 0, 529.69, 69.932, 0.012, 0
2771967, vec3(762.409; 48.035; 1014.03), vec3(-0.525428; 0.0319904; -0.850236), vec3(0.0196992; 0.999482; 0.0254321), vec3(0.85061; -0.00338623; -0.525787), vec3(21.349; -0.777; -13.23), vec3(0.0196992; 0.999482; 0.0254321), true, false, false, 2, 25.118, 0, 0, 0, 0, 538.149, 69.007, 0.051, 0, 0, 533.357, 69.007, 0.01, 0, 0, 539.166, 69.007, 0.064, 0, 0, 533.178, 69.007, 0.01, 0
2772014, vec3(763.425; 48.0126; 1013.42), vec3(-0.521961; 0.0118266; -0.852886), vec3(0.00586437; 0.99993; 0.0102766), vec3(0.852947; 0.000362379; -0.521994), vec3(20.5796; -0.5862; -12.6154), vec3(0.00586437; 0.99993; 0.0102766), true, false, false, 1, 24.1386, 0, 0, 0, 0, 541.41, 66.76, 0.0264, 0, 0, 536.618, 66.76, 0.01, 0, 0, 542.427, 66.76, 0.027, 0, 0, 536.439, 66.76, 0.01, 0
2772065, vec3(764.382; 48.0095; 1012.84), vec3(-0.51936; -0.00798065; -0.854517), vec3(-0.00462958; 0.999968; -0.00652529), vec3(0.854542; 0.000567071; -0.519381), vec3(19.8085; -0.1335; -12.0605), vec3(-0.00462958; 0.999968; -0.00652529), true, false, false, 1, 23.191, 0, 0, 0, 0, 544.478, 63.987, 0.01, 0, 0, 539.686, 63.987, 0.01, 0, 0, 545.495, 63.987, 0.01, 0, 0, 539.507, 63.987, 0.01, 0
2772121, vec3(765.382; 48.0202; 1012.24), vec3(-0.51727; -0.0194483; -0.855601), vec3(-0.00928361; 0.99981; -0.0171137), vec3(0.855771; -0.000909346; -0.517353), vec3(19.3398; -0.0206; -11.7122), vec3(-0.00928361; 0.99981; -0.0171137), true, false, false, 1, 22.6102, 0, 0, 0, 0, 547.686, 62.244, 0.01, 0, 0, 542.894, 62.244, 0.0278, 0, 0, 548.703, 62.244, 0.01, 0, 0, 542.715, 62.244, 0.0294, 0
2772166, vec3(766.456; 48.025; 1011.59), vec3(-0.515725; -0.0219951; -0.856472), vec3(-0.00917056; 0.999755; -0.0201526), vec3(0.856705; -0.00253889; -0.5158), vec3(18.9936; -0.082; -11.4532), vec3(-0.00917056; 0.999755; -0.0201526), true, false, false, 1, 22.1798, 0, 0, 0, 0, 551.137, 60.975, 0.01, 0, 0, 546.346, 60.975, 0.036, 0, 0, 552.154, 60.975, 0.01, 0, 0, 546.166, 60.975, 0.043, 0
2772220, vec3(767.304; 48.0233; 1011.07), vec3(-0.514901; -0.0174968; -0.857071), vec3(-0.00595071; 0.999841; -0.0168364), vec3(0.857229; -0.0035689; -0.514923), vec3(18.7163; -0.14; -11.2569), vec3(-0.00595071; 0.999841; -0.0168364), true, false, false, 1, 21.8412, 0, 0, 0, 0, 553.863, 60.147, 0.01, 0, 0, 549.071, 60.147, 0.0306, 0, 0, 554.88, 60.147, 0.01, 0, 0, 548.892, 60.147, 0.0413, 0
